action_name,standard_type,frame_index,sequence,Nose_x,Right Eye_x,Left Eye_x,Right Ear_x,Left Ear_x,Right Shoulder_x,Left Shoulder_x,Right Elbow_x,Left Elbow_x,Right Wrist_x,Left Wrist_x,Right Hip_x,Left Hip_x,Right Knee_x,Left Knee_x,Right Ankle_x,Left Ankle_x,Nose_y,Right Eye_y,Left Eye_y,Right Ear_y,Left Ear_y,Right Shoulder_y,Left Shoulder_y,Right Elbow_y,Left Elbow_y,Right Wrist_y,Left Wrist_y,Right Hip_y,Left Hip_y,Right Knee_y,Left Knee_y,Right Ankle_y,Left Ankle_y
Dumbbell Flat Bench Press,nonstandard04,0,0,0.567125604,0.633743952,0.525144397,0.703351496,0.437971502,0.816800998,0.218881719,1,0.028723721,0.838070644,0.18636343,0.71037622,0.273925885,0.926718273,0.090454166,0.872362763,0,0.973215495,0.98852018,1,0.949840727,0.979680981,0.830953586,0.851041398,0.757580862,0.772785873,0.885534127,0.90879984,0.502147071,0.507127593,0.258246936,0.250930668,0.032674114,0
Dumbbell Flat Bench Press,nonstandard04,2,0,0.560494839,0.627362625,0.524455556,0.705077083,0.459333252,0.821662672,0.236871551,1,0.017922642,0.833286847,0.20206992,0.70553981,0.282067821,0.90217677,0.08213874,0.850774377,0,0.975023318,0.991238479,1,0.961070347,0.984713762,0.849189667,0.864737506,0.765903633,0.779149643,0.8881986,0.896030699,0.518020048,0.519771601,0.275326223,0.252002182,0.062156593,0
Dumbbell Flat Bench Press,nonstandard04,4,0,0.558640463,0.625714118,0.522450367,0.704545456,0.457106959,0.821921619,0.23464923,1,0.01446476,0.835425515,0.190829491,0.70503076,0.280126672,0.90242977,0.081710221,0.849511525,0,0.975203696,0.990994184,1,0.958780293,0.982682062,0.845793878,0.861040867,0.76294559,0.771121713,0.885683037,0.881919375,0.516438097,0.518632478,0.273358426,0.252239745,0.059315439,0
Dumbbell Flat Bench Press,nonstandard04,15,1,0.557016349,0.623654659,0.520865199,0.706146251,0.458750049,0.827546256,0.242869139,1,0.038489793,0.835032304,0.198847004,0.709827134,0.284009415,0.918258763,0.08837802,0.863438515,0,0.976077627,0.992109176,1,0.958376228,0.978815842,0.845305742,0.851968435,0.758056197,0.746951895,0.882351681,0.867659951,0.517004717,0.516481561,0.277605073,0.253997824,0.06201394,0
Dumbbell Flat Bench Press,nonstandard04,17,1,0.558613717,0.624364212,0.521981888,0.702789376,0.45569674,0.825457181,0.235771401,1,0.034884063,0.823769145,0.188350074,0.711416865,0.281691238,0.918303766,0.082632384,0.865205113,0,0.976141819,0.991919966,1,0.958071892,0.978818573,0.846827134,0.852012325,0.763231929,0.744587158,0.892500641,0.86379054,0.517093288,0.516464995,0.276957503,0.254896367,0.060174449,0
Dumbbell Flat Bench Press,nonstandard04,19,1,0.731008971,0.769408503,0.710333111,,0.664744064,0.888819562,0.524847368,1,0.42612668,0.891862897,0.517680986,0.829452639,0.561740475,0.968370276,0.449521433,0.930084908,0.395266123,0.560209548,0.568402408,0.575638618,,0.564035962,0.480915386,0.487401115,0.436053681,0.424022727,0.513645248,0.504352189,0.288022048,0.289769555,0.149694794,0.146650279,0.018344363,0
Dumbbell Flat Bench Press,nonstandard04,30,2,0.568446742,0.647249474,0.535888763,0.727575556,0.462808791,0.825993145,0.26144727,1,0.126088095,0.843442672,0.192418362,0.739721947,0.315077106,0.986119523,0.100545815,0.924478734,0,0.97496193,0.983684438,1,0.930032996,0.968756655,0.81912703,0.818273479,0.783467156,0.708402872,0.910993555,0.82376059,0.502353004,0.503672964,0.264482333,0.261461403,0.034652042,0
Dumbbell Flat Bench Press,nonstandard04,32,2,0.566543807,0.643594756,0.533570308,0.723887008,0.462720474,0.828424195,0.264490196,1,0.129128462,0.844440302,0.191498534,0.74696176,0.322372283,0.989184734,0.102256676,0.931690267,0,0.975416685,0.984837735,1,0.933424208,0.96923919,0.823587858,0.818721773,0.791008794,0.70663621,0.921005605,0.821480399,0.501970371,0.502202661,0.261831036,0.259495606,0.031998275,0
Dumbbell Flat Bench Press,nonstandard04,34,2,0.55481954,0.636385447,0.52463071,0.726587301,0.46231951,0.830795166,0.268497291,0.99627993,0.134034475,0.839229597,0.187480554,0.748030094,0.323430981,1,0.105397498,0.938503325,0,0.974467551,0.98390418,1,0.933740339,0.971417301,0.828084035,0.82026951,0.806147585,0.705430603,0.939468691,0.81382118,0.503315113,0.503367137,0.26222445,0.261372715,0.031944212,0
Dumbbell Flat Bench Press,nonstandard04,45,3,0.475492601,0.55609186,0.438139543,0.664880042,0.38675001,0.796165687,0.254767781,0.962607971,0.170887017,0.800887165,0.196969849,0.745741248,0.331124258,1,0.118320865,0.947231696,0,0.976635649,0.988974903,0.999630514,0.943254598,0.965967292,0.847406472,0.812248947,0.868860936,0.705190379,1,0.79654526,0.503198364,0.495926588,0.260709382,0.257273995,0.028349018,0
Dumbbell Flat Bench Press,nonstandard04,47,3,0.459038271,0.533212918,0.41683247,0.645882033,0.371321256,0.801362912,0.255823574,0.964628065,0.167194094,0.798229251,0.201052763,0.753809495,0.336970388,1,0.127141914,0.954244831,0,0.971389951,0.987139463,0.992734946,0.948566222,0.958666975,0.853450035,0.807306303,0.87288985,0.697141602,1,0.792443994,0.501356934,0.490589494,0.258890149,0.25423882,0.021976038,0
Dumbbell Flat Bench Press,nonstandard04,49,3,0.424532864,0.493329385,0.376083869,0.614366354,0.338042534,0.794543,0.257765393,0.964552718,0.179431082,0.812384953,0.204584774,0.760561527,0.348365348,1,0.140298134,0.966930415,0,0.961341083,0.979900725,0.979715812,0.945790575,0.941554908,0.851686909,0.793464231,0.878636621,0.690427202,1,0.781736497,0.49609865,0.481499266,0.256872461,0.249341754,0.019589373,0
Dumbbell Flat Bench Press,nonstandard04,60,4,0.587185405,0.622582396,0.566994255,0.715612611,,0.861301488,0.556023306,0.991917274,0.546802778,0.884096163,0.531568597,0.863889758,0.62606507,0.995846842,0.48449277,1,0.412072547,0.543159215,0.555891949,0.551591671,0.545586052,,0.501124488,0.450670503,0.517213432,0.37813541,0.600216526,0.434785231,0.291143486,0.279394743,0.148421936,0.140551395,0.016087517,0
Dumbbell Flat Bench Press,nonstandard04,62,4,0.575382316,0.612261043,0.556096616,0.709531922,,0.85890173,0.550124026,0.988226601,0.547443513,0.870909554,0.527840491,0.865551561,0.625162658,0.995680971,0.480312604,1,0.414766545,0.549285925,0.561737708,0.557611839,0.549775274,,0.504766642,0.451641237,0.52439838,0.376757755,0.605023653,0.429873175,0.291152053,0.279042291,0.147022091,0.140106835,0.014666123,0
Dumbbell Flat Bench Press,nonstandard04,64,4,0.569972603,0.606383905,0.555538164,0.704741399,,0.854950122,0.550750405,0.984445571,0.549759405,0.867158209,0.524187702,0.86422309,0.626183294,0.99698986,0.479405538,1,0.414658511,0.547704946,0.559707332,0.556503253,0.548742051,,0.50691489,0.453263731,0.531118944,0.375478118,0.615555066,0.426916307,0.290697184,0.278906413,0.146025481,0.140686558,0.013717587,0
Dumbbell Flat Bench Press,nonstandard04,75,5,0.551060271,0.585078511,0.534348703,0.680608981,,0.829188694,0.540285642,0.945528099,0.544950473,0.83594445,0.505063987,0.852987711,0.623555997,0.992775001,0.483780682,1,0.407430085,0.539815996,0.55357841,0.549299495,0.549192248,,0.512782315,0.453486195,0.541457418,0.37124997,0.62861956,0.421980239,0.290045527,0.275856027,0.146529504,0.140081243,0.013182442,0
Dumbbell Flat Bench Press,nonstandard04,77,5,0.543376057,0.577322416,0.53401312,0.684241315,,0.838018452,0.538738755,0.944425444,0.527770301,0.824013291,0.490629804,0.83392049,0.597407758,0.965331075,0.454440045,1,0.399528921,0.548966607,0.562508944,0.557340794,0.557825882,,0.52234515,0.460510911,0.553242331,0.380809112,0.64011624,0.430380366,0.295154593,0.28111554,0.146713666,0.139442956,0.013444248,0
Dumbbell Flat Bench Press,nonstandard04,79,5,0.537138147,0.570648037,0.518612566,0.668526278,,0.823194057,0.535227862,0.94212285,0.549333819,0.835883908,0.505278404,0.851882178,0.62323833,0.991610454,0.486050577,1,0.407783599,0.540122924,0.554964942,0.549825432,0.553222381,,0.517143991,0.455029308,0.547523128,0.371081413,0.635372714,0.417379234,0.286706565,0.272005959,0.14418565,0.13892733,0.010633248,0
Dumbbell Flat Bench Press,standard,0,0,0.442743245,0.516534624,0.401843943,0.607299887,0.337000905,0.755589212,0.175318721,1,0.022419444,0.873557749,0.071643546,0.686655871,0.268258333,0.868134606,0.052404151,0.820616996,0,0.976446214,0.991195594,1,0.946442174,0.967270298,0.820549686,0.816673915,0.726045945,0.698506128,0.856839471,0.851951508,0.502216047,0.501420475,0.257295642,0.24181682,0.051366421,0
Dumbbell Flat Bench Press,standard,2,0,0.437891878,0.511989313,0.398188287,0.601751675,0.333519251,0.749820645,0.169879903,1,0.01741669,0.872943253,0.060810549,0.67953405,0.262232517,0.859876631,0.047683022,0.813417049,0,0.976190557,0.990717941,1,0.946408827,0.96849357,0.82140421,0.81818187,0.728407812,0.70180389,0.857615107,0.853344029,0.501628537,0.501192008,0.25612994,0.240877541,0.051920239,0
Dumbbell Flat Bench Press,standard,4,0,0.442026584,0.515169082,0.403027105,0.602983728,0.338516806,0.748970416,0.172745826,1,0.009838388,0.871439449,0.039735381,0.67713749,0.263116884,0.857688382,0.052687751,0.810321949,0,0.976641512,0.990615273,1,0.946003653,0.968475919,0.821582182,0.820547253,0.732413444,0.710170416,0.865345902,0.85389182,0.502743805,0.502754593,0.257206664,0.239540565,0.058121071,0
Dumbbell Flat Bench Press,standard,15,1,0.442394139,0.510162223,0.405842817,0.593056345,0.348934275,0.737343887,0.194600337,1,0.002389691,0.896731154,0,0.664278366,0.276018354,0.833765007,0.079956302,0.797328691,0.022798424,0.979520757,0.991055176,1,0.945176002,0.966711486,0.830268532,0.835872192,0.791639696,0.795968943,0.93293983,0.943139153,0.511162466,0.513498586,0.255829495,0.238986792,0.056264756,0
Dumbbell Flat Bench Press,standard,17,1,0.44744281,0.51370799,0.410425537,0.595536573,0.354466283,0.740385015,0.205371517,1,0.016132244,0.902786591,0,0.668435329,0.284254454,0.834238143,0.083634956,0.806523077,0.025574789,0.980561061,0.992049449,1,0.947135688,0.96609113,0.834946716,0.836978691,0.809776147,0.803578761,0.954559936,0.944593446,0.509274075,0.510990243,0.254460319,0.238591921,0.054519617,0
Dumbbell Flat Bench Press,standard,19,1,0.442229344,0.505990278,0.402626264,0.585921557,0.343206094,0.739612646,0.192493297,1,0,0.876104909,0.025487103,0.671617744,0.278839912,0.856468715,0.10572887,0.804200723,0.027978722,0.980220171,0.991806094,1,0.943498921,0.963335932,0.83070002,0.836157211,0.817749815,0.819103272,0.974617286,0.973614945,0.501797764,0.504105804,0.246693518,0.233227211,0.045221826,0
Dumbbell Flat Bench Press,standard,30,2,0.492820037,0.568662565,0.449926334,0.662506372,0.392874984,0.799078806,0.229257755,1,0.031735085,0.948434034,0.042001914,0.752604951,0.330631272,0.995083361,0.115936747,0.918915875,0,0.858487304,0.866104983,0.873714812,0.824614046,0.84211695,0.755389584,0.73477643,0.851065899,0.773896061,1,0.938154248,0.432146414,0.423250012,0.210701143,0.194978723,0.037510706,0
Dumbbell Flat Bench Press,standard,32,2,0.493313267,0.571278862,0.448182968,0.666854565,0.387513098,0.796725413,0.234787421,0.981511747,0.049556149,0.920718084,0.031409742,0.756339142,0.336713151,1,0.117097511,0.925791951,0,0.852852591,0.860654425,0.86823993,0.820152276,0.837359655,0.753149981,0.731640218,0.853948162,0.777354881,1,0.942595985,0.429582465,0.420882988,0.21119442,0.197627837,0.034823878,0
Dumbbell Flat Bench Press,standard,34,2,0.512678091,0.584169206,0.472368245,0.673077215,0.421582193,0.805357679,0.276248762,1,0.090236706,0.951477159,0.007978992,0.75363861,0.356220723,0.984933217,0.117271569,0.947358948,0,0.859264544,0.864282883,0.87078854,0.82437255,0.838573549,0.757176907,0.74617859,0.843125613,0.80957584,1,0.976835662,0.436916994,0.432336124,0.222877435,0.206032098,0.05153781,0
Dumbbell Flat Bench Press,standard,45,3,0.524353091,0.612332293,0.483607476,0.714015265,0.427800782,0.811790201,0.283523203,0.948957827,0.15856282,0.907904345,0.15473045,0.776860632,0.36662037,1,0.087546091,0.968862812,0,0.85446039,0.858785729,0.867678761,0.815727114,0.837088733,0.75209223,0.740905994,0.856848154,0.810658028,1,0.977111592,0.436225278,0.43135294,0.218560853,0.207987802,0.039611592,0
Dumbbell Flat Bench Press,standard,47,3,0.521748545,0.610210477,0.478338857,0.714579065,0.421466487,0.81275664,0.281760182,0.941617329,0.159835688,0.895883873,0.161916666,0.773877259,0.361632725,1,0.089169328,0.966765501,0,0.852081607,0.857497394,0.865584753,0.816166556,0.835446903,0.752614504,0.739311238,0.858180562,0.808660511,1,0.975018488,0.433668751,0.428183493,0.219412079,0.209425645,0.037226193,0
Dumbbell Flat Bench Press,standard,49,3,0.517740542,0.609418224,0.476960944,0.714453546,0.420194238,0.80601835,0.273318931,0.932299711,0.156358703,0.884605139,0.172922974,0.772691232,0.358547262,1,0.081782652,0.96125904,0,0.853806533,0.857977361,0.867779371,0.81358791,0.837340278,0.749720045,0.740246456,0.855058671,0.808899923,1,0.975908298,0.433276767,0.428793777,0.222302795,0.212346696,0.039841094,0
Dumbbell Flat Bench Press,standard,60,4,0.524521713,0.613636238,0.481517572,0.72013932,0.426176556,0.823773525,0.28665237,0.960549761,0.157350681,0.908571947,0.162727974,0.786079671,0.369586417,1,0.08166563,0.983561054,0,0.85717091,0.864049975,0.871679884,0.825071368,0.843839435,0.758197682,0.74793957,0.852426832,0.81643017,1,0.989878269,0.435712896,0.431057032,0.218824486,0.207075236,0.040701245,0
Dumbbell Flat Bench Press,standard,62,4,0.525645457,0.614688417,0.481603453,0.720196276,0.424570828,0.825996812,0.284019011,0.961556719,0.150430056,0.90033526,0.148053914,0.788351986,0.369371984,1,0.08065076,0.977388576,0,0.855220177,0.861806491,0.869478682,0.821823633,0.840467396,0.754552188,0.743819492,0.849169228,0.810334873,1,0.983329488,0.433282619,0.428831156,0.21759665,0.206981878,0.039664943,0
Dumbbell Flat Bench Press,standard,64,4,0.530630524,0.619093377,0.484815655,0.723329125,0.425137677,0.828327355,0.285738516,0.963854133,0.147286278,0.907538949,0.132479599,0.789083433,0.369777609,1,0.082056605,0.982391812,0,0.858802817,0.866555428,0.87373467,0.828610368,0.846187585,0.760001392,0.749657047,0.849740973,0.815348638,1,0.991523124,0.435436342,0.431093072,0.219214808,0.209211193,0.038346104,0
Dumbbell Flat Bench Press,standard,75,5,0.485463211,0.567761491,0.441241952,0.670901925,0.38429667,0.800121728,0.238681177,0.975392519,0.072894953,0.913037138,0.057708212,0.763762463,0.343064834,1,0.102141208,0.935974594,0,0.852212612,0.860046665,0.868369011,0.819743272,0.838948199,0.752012763,0.734726044,0.851523617,0.783456953,1,0.945011749,0.427445616,0.421388866,0.21321293,0.20518715,0.03047823,0
Dumbbell Flat Bench Press,standard,77,5,0.484645901,0.565905689,0.440830246,0.669331506,0.386323042,0.806369401,0.236134806,1,0.054804227,0.953061844,0.048542498,0.762596149,0.339254581,0.991546214,0.098948639,0.929573905,0,0.870342984,0.878106377,0.88670185,0.834892917,0.854888616,0.758520841,0.746884127,0.842695565,0.787436656,1,0.950872415,0.431703015,0.427900139,0.214370988,0.208616646,0.028897372,0
Dumbbell Flat Bench Press,standard,79,5,0.473103039,0.552224419,0.431119584,0.653061249,0.377291288,0.795369443,0.221987968,1,0.038769974,0.933910478,0.056529887,0.74542504,0.322070949,0.967337724,0.090404186,0.906820556,0,0.899683073,0.908188208,0.91736419,0.864030533,0.885837351,0.779149097,0.774125414,0.841720448,0.804768445,1,0.97012336,0.446100081,0.444675209,0.221861694,0.217079262,0.029281505,0
Barbell Bench Press,nonstandard01,0,0,0.507337791,0.554438255,0.483866769,0.598082039,0.430195539,0.637735196,0.282222399,0.799748393,0.123552964,1,0.110789473,0.552563186,0.291485036,0.685364584,0.122593027,0.661003344,0,0.971100642,0.982974115,1,0.936380988,0.978736006,0.811882283,0.829199227,0.758887567,0.72634629,0.824441836,0.82907627,0.452459835,0.456263258,0.155332415,0.158575907,0.008089523,0
Barbell Bench Press,nonstandard01,2,0,0.505484045,0.551249333,0.483198294,0.593862965,0.431554028,0.635272777,0.284159161,0.799068634,0.126432571,1,0.108611064,0.551101199,0.292708393,0.685161794,0.126068227,0.660206137,0,0.971135884,0.982996984,1,0.937818291,0.980095827,0.813032929,0.831096057,0.758115067,0.726356191,0.82730719,0.826978057,0.448257093,0.452582947,0.15069981,0.154527859,0.00844412,0
Barbell Bench Press,nonstandard01,4,0,0.500228172,0.543655415,0.476490336,0.589480496,0.430619776,0.640653434,0.289245831,0.798908326,0.12762469,1,0.111778123,0.552228171,0.294070027,0.686724945,0.131969803,0.663051277,0,0.972953284,0.986277994,1,0.942919719,0.976985709,0.817321313,0.830503502,0.762675342,0.728658851,0.834637644,0.83285799,0.451359342,0.454166571,0.150711879,0.1535653,0.007358322,0
Barbell Bench Press,nonstandard01,15,1,0.71305989,,0.704575932,,0.658540462,0.756507031,0.522431715,0.878651817,0.40355793,1,0.386360869,0.693488859,0.522785364,0.780556486,0.411481891,0.777214627,0.321291868,0.650303186,,0.668725855,,0.66265769,0.563451357,0.578642616,0.544296025,0.529673807,0.597900221,0.599501066,0.307556678,0.311184359,0.103919343,0.108501499,0,0.002036204
Barbell Bench Press,nonstandard01,17,1,0.544940976,0.580200818,0.528207693,0.60415772,0.473944774,0.651127392,0.294385878,0.823177151,0.109533922,1,0.083970872,0.54578937,0.28709535,0.67545644,0.119014756,0.664958853,0,0.972547883,0.98391497,1,0.944808355,0.9865637,0.830688118,0.854754826,0.801959988,0.790900053,0.876988496,0.89372925,0.455561273,0.462414608,0.158190193,0.165056688,0.003175499,0
Barbell Bench Press,nonstandard01,19,1,0.710392118,0.730903938,0.696870491,,0.649858479,0.767391248,0.522783248,0.883303869,0.397276952,1,0.385630343,0.693038891,0.515566346,0.781641019,0.408766183,0.772347995,0.324570028,0.658352001,0.66693459,0.676984132,,0.667749175,0.562956707,0.580557411,0.542782658,0.539993647,0.599764037,0.61257434,0.30586452,0.309931523,0.104007862,0.105568393,0.003990639,0
Barbell Bench Press,nonstandard01,30,2,0.686983705,0.717649062,0.681441791,0.742029255,,0.764516066,0.523767813,0.877502013,0.383678352,1,0.381068283,0.681651896,0.506606668,0.778918655,0.397060774,0.761933643,0.324553626,0.654025751,0.659419721,0.675218779,0.633064856,,0.564625224,0.592712239,0.562016298,0.571727007,0.619540582,0.64903438,0.305934629,0.313139338,0.102696999,0.103157007,0.016676494,0
Barbell Bench Press,nonstandard01,32,2,0.574378897,0.614199895,0.567882529,0.634715555,0.519782634,0.656735615,0.315043193,0.82914244,0.104223552,1,0.085758525,0.530299139,0.280496792,0.669276382,0.113205084,0.656902373,0,0.967735014,0.97410832,0.999259011,0.934384355,1,0.834205965,0.885438371,0.842049858,0.875126222,0.932994451,0.97855805,0.452445956,0.467290057,0.150135969,0.15529064,0.019042707,0
Barbell Bench Press,nonstandard01,34,2,0.708856126,0.736473938,0.705814465,0.752310195,,0.769588478,0.537273457,0.884843608,0.39155787,1,0.378175684,0.679400702,0.509712617,0.777172606,0.398137689,0.768277274,0.321174104,0.640463981,0.644797111,0.661810308,0.620806634,,0.557082107,0.592382071,0.563296941,0.589786702,0.622476243,0.660087491,0.299881458,0.310434146,0.098131277,0.102816203,0.012226356,0
Barbell Bench Press,nonstandard01,45,3,0.707789594,0.735155968,0.703874067,,,0.776483956,0.542385768,0.88636786,0.401616851,1,0.38192256,0.685146993,0.514274721,0.78462961,0.403947675,0.763730458,0.321381562,0.642575726,0.64790095,0.663453208,,,0.557897814,0.582555963,0.558690921,0.560292098,0.617957102,0.641420315,0.29049778,0.29809522,0.09642656,0.100847382,0.010842298,0
Barbell Bench Press,nonstandard01,47,3,0.689743847,0.717475397,0.684181304,0.741908616,,0.773216586,0.537284513,0.886585205,0.392219852,1,0.381764262,0.678594861,0.506143297,0.780973402,0.404382125,0.758598411,0.315173099,0.649151425,0.656154066,0.669218501,0.632704089,,0.563148825,0.583667872,0.559145403,0.560032309,0.619301191,0.647225766,0.290229042,0.295945788,0.09273032,0.092189898,0.014213385,0
Barbell Bench Press,nonstandard01,49,3,0.723203236,0.746444648,0.712930229,,0.670777875,0.776820262,0.528560131,0.883140709,0.393713155,1,0.392842848,0.686036381,0.505500935,0.786511532,0.406636005,0.764488216,0.322004481,0.649818862,0.658182601,0.670968612,,0.67162446,0.570072557,0.592856848,0.551197576,0.554095341,0.616791175,0.643816168,0.306119424,0.310571726,0.10430876,0.10156503,0.015243085,0
Barbell Bench Press,nonstandard01,60,4,0.766169954,,0.758667918,,0.706016401,0.787758119,0.553631491,0.887947044,0.432549299,1,0.406814757,0.694287939,0.522487632,0.798881267,0.425805431,0.789517625,0.337561914,0.626599081,,0.647622187,,0.652853233,0.555630795,0.578575327,0.526775931,0.521003395,0.589447978,0.592552997,0.308172098,0.314735764,0.105815997,0.112740412,0.002440452,0
Barbell Bench Press,nonstandard01,62,4,0.760134319,,0.75612191,,0.717094894,0.789891065,0.564352009,0.882653545,0.43767578,1,0.409200393,0.696013337,0.529941596,0.799636298,0.428637185,0.797884696,0.342114235,0.62780143,,0.648396571,,0.651868584,0.553403431,0.574532499,0.516066171,0.505416391,0.58517285,0.584811322,0.303162699,0.309424686,0.106602507,0.114762021,0.002582574,0
Barbell Bench Press,nonstandard01,64,4,0.769562805,,0.7651404,,0.715967269,0.784375429,0.559027823,0.886513569,0.433735522,1,0.402485064,0.696986935,0.530165872,0.799814873,0.426016356,0.797096737,0.330370319,0.618426426,,0.638707007,,0.643481527,0.549052538,0.569430619,0.513015523,0.501989503,0.58295903,0.577330614,0.302373782,0.307233618,0.102826277,0.10364935,0.01211051,0
Barbell Bench Press,nonstandard01,75,5,0.722032045,,,,,0.784783512,0.551714023,0.877700459,0.430216852,1,0.396163684,0.692396179,0.522377343,0.790032885,0.417657276,0.785915767,0.339882379,0.644632768,,,,,0.554684951,0.569616191,0.52131958,0.503836174,0.578511632,0.58326745,0.301490964,0.306956256,0.106415738,0.118042177,0,0.003227484
Barbell Bench Press,nonstandard01,77,5,0.718916609,,,,,0.784603844,0.549837502,0.876123817,0.430746511,1,0.400664354,0.69589928,0.524527509,0.79396306,0.418320409,0.786037808,0.341363413,0.640277348,,,,,0.551852558,0.566582897,0.519004904,0.5014332,0.574819607,0.581807157,0.299421808,0.304148752,0.104232235,0.112955845,0.001978334,0
Barbell Bench Press,nonstandard01,79,5,0.724971228,,0.716535934,,,0.783578865,0.54993313,0.87424198,0.43240548,1,0.404071012,0.695015695,0.523657195,0.794563911,0.418799926,0.791929749,0.339309839,0.641077724,,0.659543224,,,0.552044794,0.567000208,0.518832255,0.503420541,0.574247079,0.580678142,0.30178655,0.306264348,0.104011521,0.112459496,0.000133104,0
Barbell Bench Press,nonstandard02,0,0,0.653376215,0.710535076,0.622251972,0.759243587,0.551059405,0.850059029,0.301611311,1,0.102462237,0.897650082,0.234595006,0.687673595,0.285869528,0.853121302,0.062725615,0.8775739,0,0.97371866,0.990027815,1,0.954472118,0.981311547,0.824650556,0.84470881,0.720132998,0.733042135,0.853822335,0.858093468,0.45544411,0.461513438,0.186872789,0.180636172,0.03000325,0
Barbell Bench Press,nonstandard02,2,0,0.651571205,0.708664108,0.622224829,0.755947277,0.55075186,0.845719509,0.294808293,1,0.089855948,0.902090192,0.230188005,0.686337186,0.284053786,0.848141963,0.059306232,0.868419044,0,0.97302925,0.989018183,1,0.954867621,0.984642241,0.828304361,0.851088884,0.727171668,0.741068916,0.858602739,0.859547889,0.459331956,0.466134295,0.189112111,0.183612148,0.02992786,0
